passage_title;idx;sentence_en;sentence_tr
395-Ultrasonics (Ultrasonik);7;When this happens, the crystal expands and contracts by a tiny amount, but this minuscule movement is enough to generate the high-frequency pressure waves needed for various applications.;Bu olduğunda, kristal çok küçük bir miktar genişler ve büzülür, ancak bu küçücük hareket, çeşitli uygulamalar için gereken yüksek frekanslı basınç dalgalarını üretmek için yeterlidir.
395-Ultrasonics (Ultrasonik);8;Ordinary sound waves spread in all directions, like ripples in a pond, but because of their extremely high frequency, ultrasonics can be much more easily directed into a narrow, focused beam and made to do useful work.;Sıradan ses dalgaları bir göletteki dalgalar gibi her yöne yayılır, ancak son derece yüksek frekansları nedeniyle, ultrasonikler çok daha kolay bir şekilde dar, odaklanmış bir ışına yönlendirilebilir ve faydalı işler yapmaya zorlanabilir.
395-Ultrasonics (Ultrasonik);9;They can be used to detect invisible cracks in metal components, because the sound waves travel at a different speed through the crack than they do through the solid metal, revealing the flaw.;Metal bileşenlerdeki görünmez çatlakları tespit etmek için kullanılabilirler, çünkü ses dalgaları çatlak içinde katı metalde olduğundan farklı bir hızda hareket ederek kusuru ortaya çıkarır.
395-Ultrasonics (Ultrasonik);10;Dishes and clothes can be washed with ultrasonics because of the powerful pulsations they set up in a liquid, creating millions of tiny bubbles that gently scrub away dirt and grime.;Bulaşıklar ve giysiler ultrasoniklerle yıkanabilir çünkü bir sıvıda oluşturdukları güçlü titreşimler, kiri ve kiri nazikçe temizleyen milyonlarca küçük kabarcık oluşturur.
396-Understanding Phobias (Fobileri Anlamak);1;A phobia is defined as a completely irrational and highly extreme fear of a remarkably specific object or situation.;Fobi, dikkate değer ölçüde belirli bir nesne veya duruma karşı tamamen mantıksız ve son derece aşırı bir korku olarak tanımlanır.
396-Understanding Phobias (Fobileri Anlamak);2;While many normal people naturally fear dangerous heights, a person with a severe phobia might completely panic just looking out a safe window.;Birçok normal insan doğal olarak tehlikeli yüksekliklerden korkarken, şiddetli fobisi olan bir kişi sadece güvenli bir pencereden dışarı bakarken bile tamamen paniğe kapılabilir.
396-Understanding Phobias (Fobileri Anlamak);3;People suffering from these intense psychological conditions usually recognize clearly that their extreme fear is totally illogical.;Bu yoğun psikolojik rahatsızlıklardan muzdarip olan kişiler, genellikle aşırı korkularının tamamen mantıksız olduğunu çok açık bir şekilde fark ederler.
396-Understanding Phobias (Fobileri Anlamak);4;Nevertheless, they simply cannot bravely control their deeply terrifying physical and emotional reactions when confronted with the fearful trigger.;Yine de, korkutucu tetikleyiciyle karşılaştıklarında derinden dehşete düşüren fiziksel ve duygusal tepkilerini cesurca kontrol edemezler.
396-Understanding Phobias (Fobileri Anlamak);5;Some of the most incredibly common specific phobias involve deeply feared subjects like tiny spiders, enclosed small spaces, and crowded public flying.;En inanılmaz derecede yaygın olan bazı spesifik fobiler, minik örümcekler, kapalı küçük alanlar ve kalabalık toplu uçuşlar gibi derinden korkulan konuları içerir.
396-Understanding Phobias (Fobileri Anlamak);6;Psychologists completely believe that severe phobias usually dramatically develop during sensitive childhood years after a deeply traumatic physical experience.;Psikologlar, şiddetli fobilerin genellikle derinden travmatik bir fiziksel deneyimden sonraki hassas çocukluk yıllarında dramatik bir şekilde geliştiğine tamamen inanmaktadırlar.
396-Understanding Phobias (Fobileri Anlamak);7;Fortunately, highly trained professional therapists can successfully treat most disabling phobias using wonderfully specialized cognitive behavioral techniques.;Neyse ki, son derece eğitimli profesyonel terapistler, harika bir şekilde uzmanlaşmış bilişsel davranışçı teknikler kullanarak çoğu kısıtlayıcı fobiyi başarıyla tedavi edebilirler.
396-Understanding Phobias (Fobileri Anlamak);8;Gradually and safely exposing the deeply terrified patient to the completely feared object often significantly diminishes the irrational anxiety over time.;Derin bir dehşet içindeki hastayı tamamen korktuğu nesneye kademeli ve güvenli bir şekilde maruz bırakmak, genellikle zamanla mantıksız kaygıyı önemli ölçüde azaltır.
397-Understanding Teenage Cults (Gençlik Kültlerini Anlamak);1;Ever since the early 1950s, there have been many attempts to explain why youth cults and subcultures happen. None of them has been entirely convincing on its own.;1950'lerin başından beri, gençlik kültlerinin ve alt kültürlerinin neden ortaya çıktığını açıklamaya yönelik birçok girişim oldu. Bunların hiçbiri tek başına tamamen ikna edici olmadı.
397-Understanding Teenage Cults (Gençlik Kültlerini Anlamak);2;The Reaction Theory suggests that teenagers want to show how different they are from their parents and, perhaps more importantly, their older brothers and sisters.;Tepki Teorisi, gençlerin ebeveynlerinden ve belki daha da önemlisi, ağabey ve ablalarından ne kadar farklı olduklarını göstermek istediklerini öne sürüyor.
397-Understanding Teenage Cults (Gençlik Kültlerini Anlamak);3;If the last fashion had long hair and wide trousers, then the next one will inevitably have short hair and narrow trousers. There seems to be a lot of truth in this cyclical pattern of rebellion.;Son moda uzun saç ve geniş pantolon ise, bir sonraki moda kaçınılmaz olarak kısa saç ve dar pantolon olacaktır. Bu döngüsel başkaldırı modelinde pek çok gerçek payı var gibi görünüyor.
397-Understanding Teenage Cults (Gençlik Kültlerini Anlamak);4;The Global Village Theory argues that because of films, records, television and radio, teenagers are instantly aware of what their contemporaries are doing all around the English-speaking world.;Küresel Köy Teorisi, filmler, plaklar, televizyon ve radyo sayesinde gençlerin, İngilizce konuşulan dünyadaki çağdaşlarının neler yaptığından anında haberdar olduklarını savunuyor.
397-Understanding Teenage Cults (Gençlik Kültlerini Anlamak);5;Almost as soon as there were hippies in San Francisco, we had them too in London and other major cities. A problem with this theory is that the time has to be right for a style to be adopted.;San Francisco'da hippiler ortaya çıkar çıkmaz, Londra'da ve diğer büyük şehirlerde de onlara sahip olduk. Bu teoriyle ilgili bir sorun, bir stilin benimsenmesi için zamanın doğru olması gerektiğidir.
397-Understanding Teenage Cults (Gençlik Kültlerini Anlamak);6;The main influence on teenagers remains their immediate friends and peers, not distant media figures, according to critics of this theory. The main influence on teenagers remains their friends.;Bu teorinin eleştirmenlerine göre, gençler üzerindeki ana etki, uzaktaki medya figürleri değil, yakın arkadaşları ve akranları olmaya devam ediyor.
397-Understanding Teenage Cults (Gençlik Kültlerini Anlamak);7;The Teenage Idol Theory proposes that teenagers imitate the people they look up to, chiefly film stars and pop performers. When David Bowie used eye shadow, so did many of his male fans.;Gençlik İdolü Teorisi, gençlerin hayranlık duydukları kişileri, başta film yıldızları ve pop sanatçılarını taklit ettiklerini öne sürüyor. David Bowie far kullandığında, erkek hayranlarının çoğu da kullandı.
397-Understanding Teenage Cults (Gençlik Kültlerini Anlamak);8;However, this only succeeds if the pop star is in tune with the way youth culture is already going, reinforcing existing trends rather than creating them from scratch.;Bununla birlikte, bu yalnızca pop yıldızı, gençlik kültürünün gidişatıyla uyumluysa, mevcut eğilimleri sıfırdan yaratmak yerine güçlendiriyorsa başarılı olur.
397-Understanding Teenage Cults (Gençlik Kültlerini Anlamak);9;The Technology Theory points out that many developments in teenage culture were possible only because of new technology. Electric guitars plus amplification meant you could have loud pop groups and massive pop festivals.;Teknoloji Teorisi, gençlik kültüründeki birçok gelişmenin ancak yeni teknoloji sayesinde mümkün olduğuna işaret ediyor. Elektro gitarlar ve amplifikasyon, gürültülü pop gruplarına ve büyük pop festivallerine sahip olabileceğiniz anlamına geliyordu.
397-Understanding Teenage Cults (Gençlik Kültlerini Anlamak);10;The transistor radio made pop music inevitable and ubiquitous, spreading new sounds and styles to every corner of society. The transistor radio made pop music inevitable.;Transistörlü radyo, pop müziği kaçınılmaz ve her yerde hazır hale getirerek yeni sesleri ve stilleri toplumun her köşesine yaydı.
397-Understanding Teenage Cults (Gençlik Kültlerini Anlamak);11;"The Drug Culture Theory suggests that the nature of a youth cult is determined by the drugs that it takes. Speed equals aggression and energy, as seen in punks and skinheads; pot equals relaxation and mysticism, as seen in hippies.";"Uyuşturucu Kültürü Teorisi, bir gençlik kültünün doğasının, aldığı uyuşturucular tarafından belirlendiğini öne sürüyor. Hız, punklarda ve dazlaklarda görüldüğü gibi saldırganlık ve enerji anlamına gelir; ot, hippilerde görüldüğü gibi rahatlama ve mistisizm anlamına gelir."
397-Understanding Teenage Cults (Gençlik Kültlerini Anlamak);12;"There is no simple explanation for such a complex phenomenon. My own research points to these general observations: cults don't arrive fully-formed and then die; they are constantly changing and evolving.";"Bu kadar karmaşık bir fenomen için basit bir açıklama yok. Kendi araştırmam şu genel gözlemlere işaret ediyor: kültler tam olarak oluşmuş halde gelip sonra ölmezler; sürekli değişiyor ve gelişiyorlar."
398-Underwater Concerts (Sualtı Konserleri);1;Composer Michael Redolfi is revolutionizing the concert experience by organizing performances in swimming pools and oceans, where the audience listens underwater.;Besteci Michael Redolfi, seyircilerin su altında dinlediği yüzme havuzlarında ve okyanuslarda performanslar düzenleyerek konser deneyiminde devrim yaratıyor.
